timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
2022-07-27 12:06:19,0.001360078100000174,5.97530864197531e-08,6549.9136,0.1394380952380977,0.40529549026144107,1658923630.217
2022-07-27 12:24:58,0.0008382236814328308,2.5e-07,3463.5320888888887,0.13735238095238295,0.36216339788346685,1658924749.68
2022-07-27 12:25:52,0.02291293674999982,2.4893827160493827e-06,241.20888888888888,0.16014285714285245,0.39607619047619047,1658924805.097
2022-07-27 12:26:48,0.028800263188889137,9.560493827160493e-07,153.2763130117885,0.14803280093717425,0.39252247447813504,1658924862.224
2022-07-27 12:27:45,0.02142906225348026,5.975308641975308e-08,3543.9957333333327,0.1333619047619119,0.3705142857142857,1658924917.861
2022-07-27 12:28:40,0.00097538049999994,6.530864197530862e-08,6949.6831999999995,0.12965714285714444,0.3845684892360449,1658924980.187
2022-07-27 12:29:43,0.0010143310333331909,8.301234567901234e-07,6957.647644444443,0.15200952380952804,0.4089714285714286,1658925040.617
2022-07-27 12:30:43,0.004674750811111354,2.9273807881867465e-06,3490.019555555555,0.15864761904761812,0.4159809523809524,1658925103.402
2022-07-27 12:31:46,0.005169458744444455,6.529703309794183e-08,6957.238044444443,0.14469523809523685,0.3784095238095238,1658925169.585
2022-07-27 12:32:52,0.001129184255555376,5.4444444444444444e-08,10439.247644444444,0.13347619047619097,0.3798761904761905,1658925222.246
2022-07-27 12:33:45,0.0012888866555556433,6.530864197530862e-08,3475.2739555555554,0.12800000000000442,0.37146666666666667,1658925295.212
2022-07-27 12:34:58,0.001273680311111194,4.9382716049382704e-08,3482.100622222222,0.12649162404883904,0.3764811216519983,1658925359.17
2022-07-27 12:36:02,0.0012524620666665794,6.530864197530862e-08,10439.293155555555,0.13516241774358076,0.3906548996087168,1658925414.409
2022-07-27 12:36:57,0.001049058122222214,7.11079507226306e-08,3475.228444444444,0.13806435638849684,0.36546666666666666,1658925475.539
2022-07-27 12:37:58,0.000795606311111088,5.4444444444444444e-08,3476.639288888889,0.14137691304057895,0.3778260496755938,1658925530.189
2022-07-27 12:38:53,0.001198277355555572,5.975308641975308e-08,4.278044444444443,0.144964806507226,0.40367785004809204,1658925582.666
2022-07-27 12:39:45,0.0013136696555553348,5.975308641975308e-08,6964.974933333333,0.1393468384810968,0.3737904761904762,1658925634.727
2022-07-27 12:40:37,0.0009854715111111368,3.5679012345679e-08,6961.789155555555,0.12549523809523655,0.36698637051993943,1658925690.214
2022-07-27 12:41:33,0.000999256388888941,6.529848403833158e-08,3477.549511111111,0.13542857142857193,0.41505714285714285,1658925748.222
2022-07-27 12:42:31,0.0010152733222222802,4.9382716049382704e-08,6961.743644444443,0.1918857142857098,1.183507294960192,1658925811.918
2022-07-27 12:43:35,0.0010035643999998455,6.945370462971194e-07,6957.738666666666,0.2787820488399514,1.322904761904762,1658925866.38
2022-07-27 12:44:29,0.006388612211111105,2.1838271604938266e-06,6976.1251555555555,0.2649624747609379,1.0040666666666667,1658925925.712
2022-07-27 12:45:28,0.012545957455555543,6.25e-08,6968.570311111112,0.21452852286686236,1.3351238095238094,1658925982.905
2022-07-27 12:46:26,0.004841779955555756,7.111585208889944e-08,6968.615822222222,0.19840952380951746,0.9587619047619047,1658926045.125
2022-07-27 12:48:47,0.0016658294888890798,6.760493827160493e-07,6975.442488888889,0.148561904761916,0.3796666666666667,1658926181.083
2022-07-27 12:49:44,0.003048128677777918,2.4197530864197535e-06,6982.08711111111,0.172533333333336,0.379293924935478,1658926232.632
2022-07-27 12:50:35,0.004855647522222107,1.2594666790952488e-06,5.916444444444443,0.15501904761904478,0.3778095238095238,1658926308.054
2022-07-27 12:51:51,0.005692260822222137,2.2091472740303276e-05,24.53048888888889,0.14890476190475382,0.4014761904761905,1658926363.872
2022-07-27 12:52:47,0.012547690411111034,1.7176419753086415e-05,29.94631111111111,0.1532952380952405,0.4088380952380952,1658926427.657
2022-07-27 12:53:50,0.014796095911111074,5.792901234567901e-05,39.276088888888886,0.15137142857142946,0.3961579488742429,1658926482.841
2022-07-27 12:54:45,0.017640580077777676,4.039308641975308e-05,14098.158933333334,0.14622857142857074,0.3848857142857142,1658926533.802
2022-07-27 12:55:36,0.03020624636666677,6.530864197530862e-08,0.0,0.1528285714285656,0.38625996362147286,1658926585.846
2022-07-27 12:56:28,0.0009408864222223201,6.530864197530862e-08,0.0,0.13907619047618414,0.3768761904761905,1658926638.098
2022-07-27 12:57:21,0.0009535523111111388,7.319753086419752e-07,7048.434918836038,0.12342857142857896,0.39106416618250744,1658926694.041
