timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
2022-07-27 12:06:19,0.0013139573888887905,1.9753086419753082e-07,0.04551414538747028,0.12740467029827346,0.3796380952380952,1658923595.167
2022-07-27 12:24:58,0.0008079357888890273,1.0383639019006847e-07,3566.068622222222,0.12840489161491603,0.38581904761904756,1658924715.063
2022-07-27 12:25:52,0.019467794711111232,3.7345679012345676e-07,3840.3413636767714,0.1446571428571412,0.37817710862878423,1658924769.358
2022-07-27 12:26:48,0.02021104137777772,3.734816884877097e-07,7387.454577777777,0.1494709372648658,0.38444761904761904,1658924824.614
2022-07-27 12:27:45,0.0018815197111109682,2.612345679012345e-07,10940.097422222223,0.15134285714285828,0.3886545219072288,1658924881.431
2022-07-27 12:28:40,0.0008483021876076868,2.1777777777777778e-07,3648.8988444444444,0.1516095238095238,0.38321904761904757,1658924945.79
2022-07-27 12:29:43,0.0009043098179960855,2.390123456790123e-07,3649.025445009889,0.1319428571428643,0.36860952380952383,1658924998.589
2022-07-27 12:30:43,0.002072944577777965,2.025e-07,4.414577777777778,0.1486095238095305,0.3930666666666667,1658925067.846
2022-07-27 12:31:46,0.0037487170418723254,3.0859396993540446e-07,3644.757333333333,0.1394476190476137,0.3837653491850285,1658925129.596
2022-07-27 12:32:52,0.0009358748555554383,1.225e-07,7303.973509345066,0.14697310271258474,0.3863333333333333,1658925187.924
2022-07-27 12:33:45,0.0008038955946894487,2.1777777777777778e-07,7296.709649463919,0.13309523809523632,0.36207619047619044,1658925241.381
2022-07-27 12:34:58,0.0008550376111113817,2.390389048195513e-07,3644.504333140749,0.1327600491386568,0.37781904761904755,1658925325.414
2022-07-27 12:36:02,0.0017704323222223668,2.0753086419753085e-07,7295.7952,0.12740952380952705,0.3616095238095238,1658925378.912
2022-07-27 12:36:57,0.0016114557091425911,1.782716049382716e-07,7295.749688888889,0.13183987198902336,0.3833619047619048,1658925436.107
2022-07-27 12:37:58,0.0008949549943894798,1.512345679012346e-07,7295.0102213136615,0.14930476190475622,0.40735026618287096,1658925497.258
2022-07-27 12:38:53,0.0009429246444442342,1.6905366738344756e-07,7295.749688888889,0.13935238095237762,0.3775142857142857,1658925548.741
2022-07-27 12:39:45,0.01992059534180817,1.3353086419753085e-06,7423.385545381812,0.14068571428571816,0.36532728883132215,1658925600.762
2022-07-27 12:40:37,0.023595655300000035,1.4667901234567898e-06,4005.023288888889,0.14170476190476192,0.3903428571428571,1658925653.949
2022-07-27 12:41:33,0.00495490666666664,1.512345679012346e-07,3732.6594744736403,0.13056190476191007,0.3750571428571428,1658925711.289
2022-07-27 12:42:31,0.0012935308777779634,2.282716049382716e-07,7473.5616,0.14570476190475867,0.42121111111111104,1658925771.135
2022-07-27 12:43:35,0.001139725784765868,1.344444444444444e-07,0.09102626783412596,0.20250657117824372,1.2894,1658925830.919
2022-07-27 12:44:29,0.001127457883333231,4.1530864197530854e-07,3745.883022222222,0.3027809523809487,1.4538190476190476,1658925886.216
2022-07-27 12:45:28,0.009723514432634757,3.8716049382716036e-07,3744.608711111111,0.24932380952381994,1.236,1658925948.022
2022-07-27 12:46:26,0.0013351664444444268,1.8794062436115128e-07,0.09102222222222223,0.21266321894910675,1.3707142857142858,1658926002.572
2022-07-27 12:48:47,0.0010955833555556182,1.512345679012346e-07,7485.257955555556,0.13973333333332877,0.3823428571428571,1658926143.113
2022-07-27 12:49:44,0.003433219211111312,3.2111111111111103e-07,5621.486933333333,0.1705523809523835,0.4079428571428571,1658926200.104
2022-07-27 12:50:35,0.004564175866666649,3.212181749133552e-07,3.231827526810024,0.17594285714285154,0.3913428571428571,1658926251.649
2022-07-27 12:51:51,0.001070981155555412,2.282716049382716e-07,7488.580266666666,0.1435660066478098,0.3831047619047619,1658926328.845
2022-07-27 12:52:47,0.0030965776982732115,6.760493827160493e-07,3753.035888091375,0.1426666666666692,0.39036190476190474,1658926384.662
2022-07-27 12:53:50,0.003843872266666734,1.137777777777778e-06,4.551111111111111,0.13892777888891766,0.4029333333333333,1658926445.914
2022-07-27 12:54:45,0.007365774444444167,1.0905975907170457e-06,2.093511111111111,0.15920497509595138,0.3883809523809523,1658926502.037
2022-07-27 12:55:36,0.003694044933333392,7.319753086419752e-07,7501.186844444444,0.1431904761904778,0.3819310844016076,1658926551.804
2022-07-27 12:56:28,0.007023939622222504,3.2009058526269867e-06,7649.783308150389,0.1427374115450884,0.39778095238095235,1658926604.004
2022-07-27 12:57:21,0.019805810066666634,3.199767917145725e-06,4040.886044444444,0.14984761904761898,0.39638888888888885,1658926656.183
